STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19951001,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3366,0,0,107,0,0,102,0,0,330,0,0,127,0,0,-83,0,0,283,0,0,-6,0,0,155,0,0,74,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19951101,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,6,0,0,5223,0,0,38,0,0,127,0,0,116,0,0,132,2,2,-222,0,0,233,0,0,-67,0,0,85,0,0,9,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19951201,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,29,0,0,0,0,0,8,0,0,6846,0,0,28,0,0,51,0,0,49,0,0,79,1,1,-261,0,0,211,0,0,-114,0,0,39,0,0,-38,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960101,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,30,0,0,0,0,0,17,0,0,8562,0,0,51,0,0,178,0,0,176,0,0,317,0,0,-311,0,0,139,0,0,-166,0,0,-21,0,0,-93,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960201,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,27,0,0,0,0,0,11,0,0,6422,0,0,36,0,0,152,0,0,66,0,0,176,1,1,-383,0,0,183,0,0,-120,0,0,43,0,0,-38,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960301,0,0,0,4,0,0,1,0,0,1,0,0,6,0,0,31,0,0,0,0,0,12,0,0,6606,0,0,257,0,0,229,0,0,465,0,0,165,5,2,-233,0,0,206,0,0,-91,0,0,31,0,0,-30,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3254,0,0,41,0,0,0,0,0,74,0,0,0,0,0,-50,0,0,278,0,0,-2,0,0,151,0,0,75,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960601,381,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,515,0,0,185,0,0,0,1,1,536,0,0,0,0,0,-144,0,0,344,0,0,89,0,0,268,0,0,179,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960701,1015,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,57,0,0,36,0,0,0,0,0,72,0,0,0,0,0,50,0,0,378,0,0,113,0,0,315,0,0,214,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960801,998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,200,0,0,48,0,0,0,0,0,78,0,0,0,0,0,-11,0,0,383,0,0,93,0,0,324,0,0,209,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19960901,194,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1424,0,0,86,0,0,0,0,0,239,0,0,0,0,0,-44,0,0,372,0,0,46,0,0,238,0,0,142,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.83333,-106.83333,19961001,12,0,0,4,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,3,0,0,3515,0,0,114,0,0,356,0,0,273,0,0,0,2,2,-194,0,0,311,0,0,-22,0,0,162,0,0,70,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19961101,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,30,0,0,0,0,0,13,0,0,7040,0,0,25,0,0,229,0,0,84,0,0,127,4,2,-256,0,0,94,0,0,-108,0,0,5,0,0,-52,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19961201,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,31,0,0,0,0,0,16,0,0,8302,0,0,64,0,0,279,0,0,155,0,0,229,1,1,-344,0,0,94,0,0,-149,0,0,-20,0,0,-85,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970101,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,31,0,0,0,0,0,15,0,0,8691,0,0,56,0,0,305,0,0,133,0,0,255,2,2,-400,0,0,150,0,0,-170,0,0,-25,0,0,-97,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970201,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,0,0,7,0,0,6026,0,0,33,0,0,127,0,0,49,0,0,51,0,0,-217,0,0,89,0,0,-93,0,0,29,0,0,-32,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970301,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,4,0,0,5255,0,0,41,0,0,102,0,0,51,0,0,153,1,1,-217,0,0,244,0,0,-58,0,0,85,0,0,13,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970401,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,5,0,0,4399,0,0,109,0,0,178,0,0,311,0,0,381,0,0,-183,0,0,256,0,0,-40,0,0,112,0,0,36,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970501,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1840,0,0,147,0,0,0,0,0,755,0,0,0,0,0,-33,0,0,289,0,0,34,0,0,214,0,0,124,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970601,357,1,1,4,0,0,2,0,0,2,0,0,0,1,1,0,1,1,1,1,1,0,1,1,276,1,1,470,0,0,0,0,0,932,0,0,0,0,0,39,1,1,322,1,1,108,1,1,264,1,1,186,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970701,652,3,2,6,0,0,4,0,0,1,0,0,0,2,2,0,2,2,7,3,2,0,3,2,209,3,2,457,0,0,0,0,0,1118,0,0,0,0,0,33,2,2,367,3,2,115,2,2,283,3,2,199,3,2
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970801,639,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,277,0,0,46,0,0,0,1,1,129,0,0,0,0,0,50,0,0,361,0,0,104,0,0,285,0,0,195,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19970901,279,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1019,0,0,76,0,0,0,0,0,198,0,0,0,0,0,-11,0,0,344,0,0,56,0,0,261,0,0,158,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19971001,20,1,1,3,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1,2,1,1,3184,1,1,152,0,0,127,0,0,392,0,0,0,2,2,-128,0,0,317,1,1,-8,0,0,164,1,1,78,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19971101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,6,0,0,5598,0,0,36,0,0,51,0,0,51,0,0,0,3,1,-200,0,0,211,0,0,-83,0,0,75,0,0,-4,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19971201,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,31,0,0,0,0,0,14,0,0,7471,0,0,74,0,0,127,9,3,175,0,0,165,1,1,-211,0,0,94,0,0,-131,0,0,15,0,0,-58,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980101,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,31,0,0,0,0,0,11,0,0,7993,0,0,86,0,0,254,0,0,150,0,0,330,2,2,-317,0,0,117,0,0,-150,0,0,0,0,0,-75,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,5432,0,0,0,0,0,76,0,0,0,0,0,0,0,0,-139,0,0,111,0,0,-81,0,0,59,0,0,-11,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980301,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,29,0,0,0,0,0,7,0,0,5940,0,0,58,0,0,152,0,0,216,0,0,228,0,0,-239,0,0,211,0,0,-89,0,0,72,0,0,-9,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980401,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3424,0,0,170,0,0,76,0,0,271,0,0,76,0,0,-72,0,0,272,0,0,-14,0,0,152,0,0,69,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980501,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,1706,0,0,13,0,0,0,0,0,21,0,0,0,0,0,-56,0,0,322,0,0,21,0,0,239,0,0,130,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980601,18,0,0,12,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1571,0,0,272,0,0,0,0,0,1010,0,0,0,0,0,-22,0,0,300,0,0,51,0,0,211,0,0,131,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980701,1405,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,19,1,1,1,1,1,188,1,1,102,0,0,0,0,0,241,0,0,0,0,0,89,1,1,400,1,1,131,1,1,317,1,1,224,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980801,891,2,1,7,0,0,5,0,0,0,0,0,0,2,1,0,2,1,10,2,1,0,2,1,15,2,1,241,0,0,0,0,0,1045,0,0,0,0,0,83,2,1,344,2,1,123,2,1,304,2,1,213,2,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19980901,653,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,722,0,0,406,0,0,0,0,0,601,0,0,0,0,0,6,0,0,367,0,0,86,0,0,275,0,0,181,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19981001,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3236,0,0,251,0,0,9999,0,0,750,0,0,0,0,0,-50,0,0,250,0,0,-3,0,0,160,0,0,79,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19981101,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,4797,0,0,102,0,0,102,0,0,218,0,0,135,0,0,-117,0,0,200,0,0,-46,0,0,92,0,0,23,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19981201,0,1,1,1,0,0,0,0,0,0,0,0,4,1,1,27,1,1,0,1,1,6,1,1,6009,1,1,38,0,0,51,0,0,74,0,0,101,0,0,-278,1,1,189,1,1,-78,1,1,43,1,1,-17,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990101,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,31,0,0,0,0,0,9,0,0,6653,0,0,28,0,0,102,0,0,74,0,0,227,0,0,-239,0,0,150,0,0,-91,0,0,27,0,0,-32,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,4812,0,0,3,0,0,25,0,0,3,0,0,0,0,0,-111,0,0,189,0,0,-58,0,0,80,0,0,11,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990301,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,2,0,0,4247,0,0,30,0,0,127,0,0,78,0,0,152,0,0,-183,0,0,239,0,0,-35,0,0,127,0,0,46,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990401,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,3827,0,0,229,0,0,229,0,0,877,0,0,318,0,0,-78,0,0,228,0,0,-4,0,0,115,0,0,55,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990501,9,4,2,9,0,0,2,0,0,0,0,0,0,4,2,6,4,2,0,4,2,0,4,2,2180,4,2,137,0,0,0,0,0,672,0,0,0,0,0,-139,4,2,289,4,2,25,4,2,180,4,2,103,4,2
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990601,99,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,872,0,0,340,0,0,0,0,0,729,0,0,0,0,0,17,0,0,333,0,0,79,0,0,235,0,0,157,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990701,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,112,0,0,20,0,0,0,0,0,33,0,0,0,0,0,50,0,0,400,0,0,113,0,0,318,0,0,216,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990801,1052,1,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,15,1,1,0,1,1,48,1,1,239,0,0,0,0,0,340,0,0,0,0,0,56,1,1,372,1,1,119,1,1,313,1,1,216,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19990901,43,0,0,2,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1800,0,0,351,0,0,0,0,0,458,0,0,0,0,0,-44,0,0,317,0,0,30,0,0,219,0,0,124,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19991001,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,20,1,1,0,2,1,0,2,1,2747,2,1,86,0,0,51,0,0,195,0,0,0,2,1,-44,1,1,267,2,1,-8,1,1,184,2,1,88,2,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19991101,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,24,1,1,0,2,1,0,2,1,3671,2,1,76,0,0,0,0,0,122,0,0,0,0,0,-161,1,1,267,2,1,-44,1,1,151,2,1,52,2,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,19991201,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,5,0,0,5935,0,0,64,0,0,102,0,0,130,0,0,152,0,0,-167,0,0,178,0,0,-80,0,0,63,0,0,-8,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000101,0,0,0,3,0,0,1,0,0,0,0,0,7,0,0,31,0,0,0,0,0,15,0,0,7369,0,0,130,0,0,279,0,0,254,0,0,431,2,1,-239,0,0,100,0,0,-125,0,0,15,0,0,-55,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000201,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,1,1,8,1,1,5922,1,1,43,0,0,254,0,0,58,0,0,76,2,2,-233,0,0,111,1,1,-98,0,0,39,1,1,-29,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000301,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,29,1,1,0,1,1,2,1,1,4646,1,1,97,0,0,102,0,0,120,0,0,126,0,0,-89,1,1,200,1,1,-48,1,1,104,1,1,28,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000401,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3580,0,0,155,0,0,0,0,0,312,0,0,0,0,0,-100,0,0,250,0,0,-26,0,0,154,0,0,64,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000501,0,1,1,7,0,0,3,0,0,1,0,0,0,1,1,4,1,1,0,1,1,0,1,1,1815,1,1,366,0,0,0,0,0,896,0,0,0,0,0,-28,1,1,278,1,1,46,1,1,199,1,1,123,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000601,200,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1019,0,0,97,0,0,0,0,0,560,0,0,0,0,0,-11,0,0,350,0,0,67,0,0,245,0,0,156,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000701,1331,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,61,0,0,0,0,0,134,0,0,0,0,0,56,0,0,400,0,0,115,0,0,336,0,0,226,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20000901,142,1,1,5,0,0,0,0,0,0,0,0,0,1,1,8,1,1,3,1,1,0,1,1,1443,1,1,102,0,0,0,1,1,343,0,0,0,0,0,-56,1,1,356,1,1,35,1,1,241,1,1,138,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20001001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3358,0,0,91,0,0,25,0,0,208,0,0,0,1,1,-100,0,0,256,0,0,-12,0,0,161,0,0,75,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20001101,0,1,1,0,0,0,0,0,0,0,0,0,9,1,1,28,1,1,0,1,1,9,1,1,6853,1,1,20,0,0,102,0,0,50,0,0,101,1,1,-250,1,1,167,1,1,-127,1,1,20,1,1,-53,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20001201,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,31,0,0,0,0,0,17,0,0,8494,0,0,25,0,0,127,0,0,64,0,0,228,2,1,-289,0,0,106,0,0,-168,0,0,-14,0,0,-91,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010101,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,7,0,0,7086,0,0,25,0,0,76,0,0,25,0,0,38,0,0,-189,0,0,94,0,0,-123,0,0,32,0,0,-46,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010201,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,28,0,0,0,0,0,17,0,0,7786,0,0,18,0,0,203,1,1,59,0,0,253,1,1,-294,0,0,61,0,0,-169,0,0,-21,0,0,-95,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010301,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,2,0,0,5574,0,0,41,0,0,152,0,0,79,0,0,25,0,0,-206,0,0,172,0,0,-70,0,0,76,0,0,3,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010401,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3459,0,0,124,0,0,25,1,1,322,0,0,25,0,0,-83,0,0,283,0,0,-12,0,0,147,0,0,68,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010501,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,1745,0,0,74,0,0,0,0,0,214,0,0,0,0,0,-39,0,0,339,0,0,31,0,0,227,0,0,129,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010601,552,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,849,0,0,193,0,0,0,0,0,442,0,0,0,0,0,-6,0,0,361,0,0,83,0,0,263,0,0,173,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010701,1703,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,89,0,0,0,0,0,124,0,0,0,0,0,100,0,0,400,0,0,142,0,0,334,0,0,238,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010801,1350,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,24,2,1,0,2,1,11,2,1,23,0,0,0,0,0,23,0,0,0,0,0,72,2,1,406,2,1,114,2,1,344,2,1,229,2,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20010901,236,1,1,3,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11,0,0,0,0,0,909,1,1,191,0,0,0,0,0,347,0,0,0,0,0,11,1,1,367,0,0,53,1,1,269,0,0,160,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20011001,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3664,0,0,94,0,0,0,0,0,409,0,0,0,0,0,-139,0,0,317,0,0,-19,0,0,149,0,0,65,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20011101,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,5,0,0,4872,0,0,41,0,0,76,0,0,127,0,0,25,3,1,-211,0,0,228,0,0,-74,0,0,116,0,0,21,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20011201,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,29,2,2,0,2,2,5,2,2,6507,2,2,5,0,0,51,2,2,5,0,0,51,0,0,-233,2,2,100,2,2,-116,2,2,34,2,2,-41,2,2
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,31,0,0,0,0,0,13,0,0,7291,0,0,13,0,0,76,0,0,31,0,0,76,1,1,-256,0,0,150,0,0,-130,0,0,25,0,0,-52,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020201,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,27,1,1,0,1,1,7,1,1,5689,1,1,23,0,0,127,1,1,38,0,0,127,0,0,-250,1,1,189,1,1,-106,1,1,51,1,1,-28,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020301,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,31,0,0,0,0,0,11,0,0,7473,0,0,66,0,0,127,0,0,225,0,0,280,1,1,-272,0,0,167,0,0,-133,0,0,17,0,0,-58,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020401,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0,1,0,0,4052,0,0,64,0,0,102,0,0,162,0,0,102,0,0,-189,0,0,294,0,0,-39,0,0,135,0,0,48,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020501,70,0,0,4,0,0,1,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,2690,0,0,236,0,0,0,0,0,445,0,0,0,0,0,-83,0,0,394,0,0,7,0,0,190,0,0,99,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020601,496,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,632,0,0,165,0,0,0,0,0,251,0,0,0,0,0,-6,0,0,406,0,0,73,0,0,284,0,0,178,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020701,1775,1,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,23,0,0,0,0,0,22,1,1,79,0,0,0,0,0,294,0,0,0,0,0,89,1,1,428,0,0,135,1,1,347,0,0,241,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020801,416,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,532,0,0,508,0,0,0,0,0,564,0,0,0,0,0,-6,0,0,383,0,0,84,0,0,275,0,0,179,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20020901,230,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1213,0,0,221,0,0,0,0,0,485,0,0,0,0,0,-11,0,0,361,0,0,58,0,0,243,0,0,150,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20021001,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,5,0,0,4665,0,0,69,0,0,102,0,0,333,0,0,51,1,1,-128,0,0,244,0,0,-46,0,0,111,0,0,33,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20021101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,3,0,0,5072,0,0,33,0,0,51,0,0,33,0,0,51,0,0,-183,0,0,194,0,0,-73,0,0,101,0,0,14,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20021201,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,0,0,5,0,0,6680,0,0,38,0,0,102,0,0,56,0,0,101,0,0,-178,0,0,144,0,0,-111,0,0,46,0,0,-32,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1143,44.84056,-106.83833,20030101,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,0,0,7,0,0,6405,0,0,76,0,0,203,0,0,127,0,0,203,1,1,-194,0,0,172,0,0,-99,0,0,52,0,0,-24,0,0
