seedingid,treatmentid,mix,speciesid,cultivarid,type,rate,unit,viability,origin,source,seed_distance,seed_mixid,notes
1232,269,known,5707,,seeding,67,seeds/m2,PLS,native,,,117,
1233,269,known,5763,,seeding,142,seeds/m2,PLS,native,,,117,
1234,269,known,5881,,seeding,185,seeds/m2,PLS,native,,,117,
1235,269,known,5932,,seeding,302,seeds/m2,PLS,native,,,117,
1236,270,known,387,,seeding,277,seeds/m2,PLS,native,,,118,
1237,270,known,465,,seeding,1128,seeds/m2,PLS,native,,,118,
1238,270,known,484,,seeding,2439,seeds/m2,PLS,native,,,118,
1239,270,known,712,,seeding,150,seeds/m2,PLS,native,,,118,
1240,270,known,1102,,seeding,82,seeds/m2,PLS,native,,,118,
1241,270,known,1686,,seeding,10,seeds/m2,PLS,native,,,118,
1242,270,known,1688,,seeding,10,seeds/m2,PLS,native,,,118,
1243,270,known,1741,,seeding,132,seeds/m2,PLS,native,,,118,
1244,270,known,2887,,seeding,2,seeds/m2,PLS,exotic,,,118,
1245,270,known,4275,,seeding,26,seeds/m2,PLS,native,,,118,
1246,270,known,5415,,seeding,94,seeds/m2,PLS,native,,,118,
1247,270,known,5577,,seeding,105,seeds/m2,PLS,native,,,118,
1248,270,known,5582,,seeding,207,seeds/m2,PLS,native,,,118,
1249,270,known,5583,,seeding,89,seeds/m2,PLS,native,,,118,
1250,270,known,5644,,seeding,752,seeds/m2,PLS,exotic,,,118,
1251,270,known,5698,,seeding,133,seeds/m2,PLS,native,,,118,
1252,270,known,5763,,seeding,190,seeds/m2,PLS,native,,,118,
1253,270,known,5765,,seeding,102,seeds/m2,PLS,native,,,118,
1254,270,known,5801,,seeding,555,seeds/m2,PLS,native,,,118,
1255,270,known,5901,,seeding,417,seeds/m2,PLS,native,,,118,
1256,270,known,5952,,seeding,28,seeds/m2,PLS,native,,,118,
1257,271,known,387,,seeding,85,seeds/m2,PLS,native,,,119,
1258,271,known,465,,seeding,208,seeds/m2,PLS,native,,,119,
1259,271,known,484,,seeding,1154,seeds/m2,PLS,native,,,119,
1260,271,known,712,,seeding,69,seeds/m2,PLS,native,,,119,
1261,271,known,1686,,seeding,15,seeds/m2,PLS,native,,,119,
1262,271,known,1741,,seeding,45,seeds/m2,PLS,native,,,119,
1263,271,known,2640,,seeding,5,seeds/m2,PLS,native,,,119,
1264,271,known,4275,,seeding,8,seeds/m2,PLS,native,,,119,
1265,271,known,4575,,seeding,5,seeds/m2,PLS,native,,,119,
1266,271,known,5415,,seeding,17,seeds/m2,PLS,native,,,119,
1267,271,known,5577,,seeding,16,seeds/m2,PLS,native,,,119,
1268,271,known,5582,,seeding,32,seeds/m2,PLS,native,,,119,
1269,271,known,5583,,seeding,21,seeds/m2,PLS,native,,,119,
1270,271,known,5644,,seeding,138,seeds/m2,PLS,exotic,,,119,
1271,271,known,5698,,seeding,31,seeds/m2,PLS,native,,,119,
1272,271,known,5763,,seeding,29,seeds/m2,PLS,native,,,119,
1273,271,known,5765,,seeding,47,seeds/m2,PLS,native,,,119,
1274,271,known,5801,,seeding,319,seeds/m2,PLS,native,,,119,
1275,271,known,5901,,seeding,255,seeds/m2,PLS,native,,,119,
1276,271,known,5952,,seeding,18,seeds/m2,PLS,native,,,119,
1277,272,known,387,,seeding,99,seeds/m2,PLS,native,,,120,
1278,272,known,484,,seeding,125,seeds/m2,PLS,native,,,120,
1279,272,known,1102,,seeding,49,seeds/m2,PLS,native,,,120,
1280,272,known,1686,,seeding,11,seeds/m2,PLS,native,,,120,
1281,272,known,1741,,seeding,12,seeds/m2,PLS,native,,,120,
1282,272,known,2640,,seeding,10,seeds/m2,PLS,native,,,120,
1283,272,known,4276,,seeding,14,seeds/m2,PLS,exotic,,,120,
1284,272,known,5415,,seeding,34,seeds/m2,PLS,native,,,120,
1285,272,known,5577,,seeding,6,seeds/m2,PLS,native,,,120,
1286,272,known,5582,,seeding,12,seeds/m2,PLS,native,,,120,
1287,272,known,5583,,seeding,8,seeds/m2,PLS,native,,,120,
1288,272,known,5644,,seeding,54,seeds/m2,PLS,exotic,,,120,
1289,272,known,5698,,seeding,12,seeds/m2,PLS,native,,,120,
1290,272,known,5763,,seeding,11,seeds/m2,PLS,native,,,120,
1291,272,known,5765,,seeding,18,seeds/m2,PLS,native,,,120,
1292,272,known,5801,,seeding,50,seeds/m2,PLS,native,,,120,
1293,272,known,5952,,seeding,7,seeds/m2,PLS,native,,,120,
1294,273,known,387,,seeding,401,seeds/m2,PLS,native,,,121,
1295,273,known,465,,seeding,841,seeds/m2,PLS,native,,,121,
1296,273,known,484,,seeding,216,seeds/m2,PLS,native,,,121,
1297,273,known,1686,,seeding,43,seeds/m2,PLS,native,,,121,
1298,273,known,1687,,seeding,18,seeds/m2,PLS,native,,,121,
1299,273,known,1741,,seeding,20,seeds/m2,PLS,native,,,121,
1300,273,known,2640,,seeding,32,seeds/m2,PLS,native,,,121,
1301,273,known,2851,,seeding,30,seeds/m2,PLS,exotic,,,121,
1302,273,known,4276,,seeding,24,seeds/m2,PLS,exotic,,,121,
1303,273,known,4575,,seeding,37,seeds/m2,PLS,native,,,121,
1304,273,known,5415,,seeding,58,seeds/m2,PLS,native,,,121,
1305,273,known,5577,,seeding,119,seeds/m2,PLS,native,,,121,
1306,273,known,5582,,seeding,128,seeds/m2,PLS,native,,,121,
1307,273,known,5583,,seeding,83,seeds/m2,PLS,native,,,121,
1308,273,known,5585,,seeding,40,seeds/m2,PLS,native,,,121,
1309,273,known,5644,,seeding,374,seeds/m2,PLS,exotic,,,121,
1310,273,known,5698,,seeding,330,seeds/m2,PLS,native,,,121,
1311,273,known,5707,,seeding,83,seeds/m2,PLS,native,,,121,
1312,273,known,5763,,seeding,142,seeds/m2,PLS,native,,,121,
1313,273,known,5765,,seeding,64,seeds/m2,PLS,native,,,121,
1314,273,known,5801,,seeding,86,seeds/m2,PLS,native,,,121,
1315,273,known,5952,,seeding,50,seeds/m2,PLS,native,,,121,
1316,274,known,387,,seeding,172,seeds/m2,PLS,native,,,122,
1317,274,known,465,,seeding,140,seeds/m2,PLS,native,,,122,
1318,274,known,484,,seeding,1515,seeds/m2,PLS,native,,,122,
1319,274,known,712,,seeding,93,seeds/m2,PLS,native,,,122,
1320,274,known,1102,,seeding,85,seeds/m2,PLS,native,,,122,
1321,274,known,1686,,seeding,20,seeds/m2,PLS,native,,,122,
1322,274,known,1741,,seeding,82,seeds/m2,PLS,native,,,122,
1323,274,known,2640,,seeding,18,seeds/m2,PLS,native,,,122,
1324,274,known,4276,,seeding,24,seeds/m2,PLS,exotic,,,122,
1325,274,known,5415,,seeding,58,seeds/m2,PLS,native,,,122,
1326,274,known,5577,,seeding,109,seeds/m2,PLS,native,,,122,
1327,274,known,5582,,seeding,21,seeds/m2,PLS,native,,,122,
1328,274,known,5583,,seeding,55,seeds/m2,PLS,native,,,122,
1329,274,known,5644,,seeding,93,seeds/m2,PLS,exotic,,,122,
1330,274,known,5698,,seeding,206,seeds/m2,PLS,native,,,122,
1331,274,known,5763,,seeding,118,seeds/m2,PLS,native,,,122,
1332,274,known,5765,,seeding,64,seeds/m2,PLS,native,,,122,
1333,274,known,5801,,seeding,345,seeds/m2,PLS,native,,,122,
1334,274,known,5901,,seeding,259,seeds/m2,PLS,native,,,122,
1335,275,known,387,,seeding,94,seeds/m2,PLS,native,,,123,
1336,275,known,465,,seeding,204,seeds/m2,PLS,native,,,123,
1337,275,known,469,,seeding,4,seeds/m2,PLS,exotic,,,123,
1338,275,known,484,,seeding,56,seeds/m2,PLS,native,,,123,
1339,275,known,689,,seeding,0,seeds/m2,PLS,native,,,123,
1340,275,known,1686,,seeding,30,seeds/m2,PLS,native,,,123,
1341,275,known,2640,,seeding,70,seeds/m2,PLS,native,,,123,
1342,275,known,3010,,seeding,1,seeds/m2,PLS,native,,,123,
1343,275,known,4575,,seeding,7,seeds/m2,PLS,native,,,123,
1344,275,known,5415,,seeding,68,seeds/m2,PLS,native,,,123,
1345,275,known,5416,,seeding,243,seeds/m2,PLS,native,,,123,
1346,275,known,5573,,seeding,17,seeds/m2,PLS,native,,,123,
1347,275,known,5577,,seeding,33,seeds/m2,PLS,native,,,123,
1348,275,known,5582,,seeding,169,seeds/m2,PLS,native,,,123,
1349,275,known,5583,,seeding,75,seeds/m2,PLS,native,,,123,
1350,275,known,5585,,seeding,50,seeds/m2,PLS,native,,,123,
1351,275,known,5763,,seeding,100,seeds/m2,PLS,native,,,123,
1352,275,known,5901,,seeding,128,seeds/m2,PLS,native,,,123,
1353,275,known,5952,,seeding,48,seeds/m2,PLS,native,,,123,
1354,275,known,6517,,seeding,3,seeds/m2,PLS,native,,,123,
1355,276,known,387,,seeding,172,seeds/m2,PLS,native,,,124,
1356,276,known,465,,seeding,140,seeds/m2,PLS,native,,,124,
1357,276,known,484,,seeding,1515,seeds/m2,PLS,native,,,124,
1358,276,known,712,,seeding,93,seeds/m2,PLS,native,,,124,
1359,276,known,1102,,seeding,85,seeds/m2,PLS,native,,,124,
1360,276,known,1686,,seeding,20,seeds/m2,PLS,native,,,124,
1361,276,known,1741,,seeding,82,seeds/m2,PLS,native,,,124,
1362,276,known,2640,,seeding,18,seeds/m2,PLS,native,,,124,
1363,276,known,4276,,seeding,24,seeds/m2,PLS,exotic,,,124,
1364,276,known,5415,,seeding,58,seeds/m2,PLS,native,,,124,
1365,276,known,5577,,seeding,109,seeds/m2,PLS,native,,,124,
1366,276,known,5582,,seeding,21,seeds/m2,PLS,native,,,124,
1367,276,known,5583,,seeding,55,seeds/m2,PLS,native,,,124,
1368,276,known,5644,,seeding,93,seeds/m2,PLS,exotic,,,124,
1369,276,known,5698,,seeding,206,seeds/m2,PLS,native,,,124,
1370,276,known,5763,,seeding,118,seeds/m2,PLS,native,,,124,
1371,276,known,5765,,seeding,64,seeds/m2,PLS,native,,,124,
1372,276,known,5801,,seeding,345,seeds/m2,PLS,native,,,124,
1373,276,known,5901,,seeding,259,seeds/m2,PLS,native,,,124,
1374,277,known,387,,seeding,229,seeds/m2,PLS,native,,,125,
1375,277,known,465,,seeding,841,seeds/m2,PLS,native,,,125,
1376,277,known,1686,,seeding,24,seeds/m2,PLS,native,,,125,
1377,277,known,1687,,seeding,18,seeds/m2,PLS,native,,,125,
1378,277,known,2640,,seeding,14,seeds/m2,PLS,native,,,125,
1379,277,known,2851,,seeding,30,seeds/m2,PLS,exotic,,,125,
1380,277,known,4575,,seeding,20,seeds/m2,PLS,native,,,125,
1381,277,known,5577,,seeding,54,seeds/m2,PLS,native,,,125,
1382,277,known,5583,,seeding,83,seeds/m2,PLS,native,,,125,
1383,277,known,5585,,seeding,40,seeds/m2,PLS,native,,,125,
1384,277,known,5698,,seeding,124,seeds/m2,PLS,native,,,125,
1385,277,known,5763,,seeding,24,seeds/m2,PLS,native,,,125,
1386,278,known,387,,seeding,229,seeds/m2,PLS,native,,,126,
1387,278,known,465,,seeding,841,seeds/m2,PLS,native,,,126,
1388,278,known,1686,,seeding,24,seeds/m2,PLS,native,,,126,
1389,278,known,1687,,seeding,18,seeds/m2,PLS,native,,,126,
1390,278,known,2640,,seeding,14,seeds/m2,PLS,native,,,126,
1391,278,known,2851,,seeding,30,seeds/m2,PLS,exotic,,,126,
1392,278,known,4575,,seeding,20,seeds/m2,PLS,native,,,126,
1393,278,known,5577,,seeding,54,seeds/m2,PLS,native,,,126,
1394,278,known,5583,,seeding,83,seeds/m2,PLS,native,,,126,
1395,278,known,5585,,seeding,40,seeds/m2,PLS,native,,,126,
1396,278,known,5698,,seeding,124,seeds/m2,PLS,native,,,126,
1397,278,known,5763,,seeding,24,seeds/m2,PLS,native,,,126,
1398,279,known,387,,seeding,270,seeds/m2,PLS,native,,,127,
1399,279,known,484,,seeding,340,seeds/m2,PLS,native,,,127,
1400,279,known,1686,,seeding,31,seeds/m2,PLS,native,,,127,
1401,279,known,1741,,seeding,32,seeds/m2,PLS,native,,,127,
1402,279,known,2640,,seeding,28,seeds/m2,PLS,native,,,127,
1403,279,known,4276,,seeding,38,seeds/m2,PLS,exotic,,,127,
1404,279,known,4575,,seeding,27,seeds/m2,PLS,native,,,127,
1405,279,known,5415,,seeding,91,seeds/m2,PLS,native,,,127,
1406,279,known,5577,,seeding,102,seeds/m2,PLS,native,,,127,
1407,279,known,5582,,seeding,202,seeds/m2,PLS,native,,,127,
1408,279,known,5644,,seeding,587,seeds/m2,PLS,exotic,,,127,
1409,279,known,5698,,seeding,324,seeds/m2,PLS,native,,,127,
1410,279,known,5707,,seeding,131,seeds/m2,PLS,native,,,127,
1411,279,known,5763,,seeding,186,seeds/m2,PLS,native,,,127,
1412,279,known,5765,,seeding,100,seeds/m2,PLS,native,,,127,
1413,279,known,5801,,seeding,136,seeds/m2,PLS,native,,,127,
1414,279,known,5952,,seeding,78,seeds/m2,PLS,native,,,127,
1415,280,known,387,,seeding,270,seeds/m2,PLS,native,,,128,
1416,280,known,484,,seeding,340,seeds/m2,PLS,native,,,128,
1417,280,known,1686,,seeding,31,seeds/m2,PLS,native,,,128,
1418,280,known,1741,,seeding,32,seeds/m2,PLS,native,,,128,
1419,280,known,2640,,seeding,28,seeds/m2,PLS,native,,,128,
1420,280,known,4276,,seeding,38,seeds/m2,PLS,exotic,,,128,
1421,280,known,4575,,seeding,27,seeds/m2,PLS,native,,,128,
1422,280,known,5415,,seeding,91,seeds/m2,PLS,native,,,128,
1423,280,known,5577,,seeding,102,seeds/m2,PLS,native,,,128,
1424,280,known,5582,,seeding,202,seeds/m2,PLS,native,,,128,
1425,280,known,5644,,seeding,587,seeds/m2,PLS,exotic,,,128,
1426,280,known,5698,,seeding,324,seeds/m2,PLS,native,,,128,
1427,280,known,5707,,seeding,131,seeds/m2,PLS,native,,,128,
1428,280,known,5763,,seeding,186,seeds/m2,PLS,native,,,128,
1429,280,known,5765,,seeding,100,seeds/m2,PLS,native,,,128,
1430,280,known,5801,,seeding,136,seeds/m2,PLS,native,,,128,
1431,280,known,5952,,seeding,78,seeds/m2,PLS,native,,,128,
1432,281,known,387,,seeding,172,seeds/m2,PLS,native,,,129,
1433,281,known,465,,seeding,140,seeds/m2,PLS,native,,,129,
1434,281,known,484,,seeding,5046,seeds/m2,PLS,native,,,129,
1435,281,known,712,,seeding,93,seeds/m2,PLS,native,,,129,
1436,281,known,1102,,seeding,85,seeds/m2,PLS,native,,,129,
1437,281,known,1686,,seeding,20,seeds/m2,PLS,native,,,129,
1438,281,known,1741,,seeding,82,seeds/m2,PLS,native,,,129,
1439,281,known,2640,,seeding,18,seeds/m2,PLS,native,,,129,
1440,281,known,4276,,seeding,24,seeds/m2,PLS,exotic,,,129,
1441,281,known,5415,,seeding,58,seeds/m2,PLS,native,,,129,
1442,281,known,5577,,seeding,109,seeds/m2,PLS,native,,,129,
1443,281,known,5582,,seeding,128,seeds/m2,PLS,native,,,129,
1444,281,known,5583,,seeding,55,seeds/m2,PLS,native,,,129,
1445,281,known,5644,,seeding,112,seeds/m2,PLS,exotic,,,129,
1446,281,known,5698,,seeding,206,seeds/m2,PLS,native,,,129,
1447,281,known,5763,,seeding,118,seeds/m2,PLS,native,,,129,
1448,281,known,5765,,seeding,64,seeds/m2,PLS,native,,,129,
1449,281,known,5801,,seeding,345,seeds/m2,PLS,native,,,129,
1450,281,known,5901,,seeding,259,seeds/m2,PLS,native,,,129,
1451,282,known,387,,seeding,270,seeds/m2,PLS,native,,,130,
1452,282,known,484,,seeding,340,seeds/m2,PLS,native,,,130,
1453,282,known,1686,,seeding,31,seeds/m2,PLS,native,,,130,
1454,282,known,1741,,seeding,32,seeds/m2,PLS,native,,,130,
1455,282,known,2640,,seeding,28,seeds/m2,PLS,native,,,130,
1456,282,known,4276,,seeding,38,seeds/m2,PLS,exotic,,,130,
1457,282,known,4575,,seeding,27,seeds/m2,PLS,native,,,130,
1458,282,known,5415,,seeding,91,seeds/m2,PLS,native,,,130,
1459,282,known,5577,,seeding,102,seeds/m2,PLS,native,,,130,
1460,282,known,5582,,seeding,202,seeds/m2,PLS,native,,,130,
1461,282,known,5644,,seeding,587,seeds/m2,PLS,exotic,,,130,
1462,282,known,5698,,seeding,324,seeds/m2,PLS,native,,,130,
1463,282,known,5707,,seeding,131,seeds/m2,PLS,native,,,130,
1464,282,known,5763,,seeding,186,seeds/m2,PLS,native,,,130,
1465,282,known,5765,,seeding,100,seeds/m2,PLS,native,,,130,
1466,282,known,5801,,seeding,136,seeds/m2,PLS,native,,,130,
1467,282,known,5952,,seeding,78,seeds/m2,PLS,native,,,130,
1468,283,known,387,,seeding,270,seeds/m2,PLS,native,,,131,
1469,283,known,484,,seeding,340,seeds/m2,PLS,native,,,131,
1470,283,known,1686,,seeding,31,seeds/m2,PLS,native,,,131,
1471,283,known,1741,,seeding,32,seeds/m2,PLS,native,,,131,
1472,283,known,2640,,seeding,28,seeds/m2,PLS,native,,,131,
1473,283,known,4276,,seeding,38,seeds/m2,PLS,exotic,,,131,
1474,283,known,4575,,seeding,27,seeds/m2,PLS,native,,,131,
1475,283,known,5415,,seeding,91,seeds/m2,PLS,native,,,131,
1476,283,known,5577,,seeding,102,seeds/m2,PLS,native,,,131,
1477,283,known,5582,,seeding,202,seeds/m2,PLS,native,,,131,
1478,283,known,5644,,seeding,587,seeds/m2,PLS,exotic,,,131,
1479,283,known,5698,,seeding,324,seeds/m2,PLS,native,,,131,
1480,283,known,5707,,seeding,131,seeds/m2,PLS,native,,,131,
1481,283,known,5763,,seeding,186,seeds/m2,PLS,native,,,131,
1482,283,known,5765,,seeding,100,seeds/m2,PLS,native,,,131,
1483,283,known,5801,,seeding,136,seeds/m2,PLS,native,,,131,
1484,283,known,5952,,seeding,78,seeds/m2,PLS,native,,,131,
1485,284,known,387,,seeding,270,seeds/m2,PLS,native,,,132,
1486,284,known,484,,seeding,340,seeds/m2,PLS,native,,,132,
1487,284,known,1686,,seeding,31,seeds/m2,PLS,native,,,132,
1488,284,known,1741,,seeding,32,seeds/m2,PLS,native,,,132,
1489,284,known,2640,,seeding,28,seeds/m2,PLS,native,,,132,
1490,284,known,4276,,seeding,38,seeds/m2,PLS,exotic,,,132,
1491,284,known,4575,,seeding,27,seeds/m2,PLS,native,,,132,
1492,284,known,5415,,seeding,91,seeds/m2,PLS,native,,,132,
1493,284,known,5577,,seeding,102,seeds/m2,PLS,native,,,132,
1494,284,known,5582,,seeding,202,seeds/m2,PLS,native,,,132,
1495,284,known,5644,,seeding,587,seeds/m2,PLS,exotic,,,132,
1496,284,known,5698,,seeding,324,seeds/m2,PLS,native,,,132,
1497,284,known,5707,,seeding,131,seeds/m2,PLS,native,,,132,
1498,284,known,5763,,seeding,186,seeds/m2,PLS,native,,,132,
1499,284,known,5765,,seeding,100,seeds/m2,PLS,native,,,132,
1500,284,known,5801,,seeding,136,seeds/m2,PLS,native,,,132,
1501,284,known,5952,,seeding,78,seeds/m2,PLS,native,,,132,
1502,285,known,387,,seeding,99,seeds/m2,PLS,native,,,133,
1503,285,known,484,,seeding,125,seeds/m2,PLS,native,,,133,
1504,285,known,1102,,seeding,49,seeds/m2,PLS,native,,,133,
1505,285,known,1686,,seeding,11,seeds/m2,PLS,native,,,133,
1506,285,known,1741,,seeding,12,seeds/m2,PLS,native,,,133,
1507,285,known,2640,,seeding,10,seeds/m2,PLS,native,,,133,
1508,285,known,4276,,seeding,14,seeds/m2,PLS,exotic,,,133,
1509,285,known,5415,,seeding,34,seeds/m2,PLS,native,,,133,
1510,285,known,5577,,seeding,6,seeds/m2,PLS,native,,,133,
1511,285,known,5582,,seeding,12,seeds/m2,PLS,native,,,133,
1512,285,known,5583,,seeding,8,seeds/m2,PLS,native,,,133,
1513,285,known,5644,,seeding,54,seeds/m2,PLS,exotic,,,133,
1514,285,known,5698,,seeding,12,seeds/m2,PLS,native,,,133,
1515,285,known,5763,,seeding,11,seeds/m2,PLS,native,,,133,
1516,285,known,5765,,seeding,18,seeds/m2,PLS,native,,,133,
1517,285,known,5801,,seeding,50,seeds/m2,PLS,native,,,133,
1518,285,known,5952,,seeding,7,seeds/m2,PLS,native,,,133,
1519,286,known,387,,seeding,380,seeds/m2,PLS,native,,,134,
1520,286,known,465,,seeding,204,seeds/m2,PLS,native,,,134,
1521,286,known,469,,seeding,106,seeds/m2,PLS,exotic,,,134,
1522,286,known,484,,seeding,1354,seeds/m2,PLS,native,,,134,
1523,286,known,689,,seeding,0,seeds/m2,PLS,native,,,134,
1524,286,known,712,,seeding,93,seeds/m2,PLS,native,,,134,
1525,286,known,1686,,seeding,30,seeds/m2,PLS,native,,,134,
1526,286,known,1741,,seeding,20,seeds/m2,PLS,native,,,134,
1527,286,known,2640,,seeding,53,seeds/m2,PLS,native,,,134,
1528,286,known,3010,,seeding,1,seeds/m2,PLS,native,,,134,
1529,286,known,4575,,seeding,7,seeds/m2,PLS,native,,,134,
1530,286,known,5415,,seeding,68,seeds/m2,PLS,native,,,134,
1531,286,known,5416,,seeding,243,seeds/m2,PLS,native,,,134,
1532,286,known,5573,,seeding,17,seeds/m2,PLS,native,,,134,
1533,286,known,5577,,seeding,33,seeds/m2,PLS,native,,,134,
1534,286,known,5582,,seeding,169,seeds/m2,PLS,native,,,134,
1535,286,known,5583,,seeding,75,seeds/m2,PLS,native,,,134,
1536,286,known,5585,,seeding,50,seeds/m2,PLS,native,,,134,
1537,286,known,5763,,seeding,100,seeds/m2,PLS,native,,,134,
1538,286,known,5901,,seeding,128,seeds/m2,PLS,native,,,134,
1539,286,known,5952,,seeding,48,seeds/m2,PLS,native,,,134,
1540,286,known,6517,,seeding,3,seeds/m2,PLS,native,,,134,
1541,287,known,387,,seeding,99,seeds/m2,PLS,native,,,135,
1542,287,known,484,,seeding,125,seeds/m2,PLS,native,,,135,
1543,287,known,1102,,seeding,49,seeds/m2,PLS,native,,,135,
1544,287,known,1686,,seeding,11,seeds/m2,PLS,native,,,135,
1545,287,known,1741,,seeding,12,seeds/m2,PLS,native,,,135,
1546,287,known,2640,,seeding,10,seeds/m2,PLS,native,,,135,
1547,287,known,4276,,seeding,14,seeds/m2,PLS,exotic,,,135,
1548,287,known,5415,,seeding,179,seeds/m2,PLS,native,,,135,
1549,287,known,5416,,seeding,108,seeds/m2,PLS,native,,,135,
1550,287,known,5485,,seeding,129,seeds/m2,PLS,native,,,135,
1551,287,known,5577,,seeding,6,seeds/m2,PLS,native,,,135,
1552,287,known,5582,,seeding,12,seeds/m2,PLS,native,,,135,
1553,287,known,5583,,seeding,8,seeds/m2,PLS,native,,,135,
1554,287,known,5644,,seeding,54,seeds/m2,PLS,exotic,,,135,
1555,287,known,5698,,seeding,12,seeds/m2,PLS,native,,,135,
1556,287,known,5763,,seeding,11,seeds/m2,PLS,native,,,135,
1557,287,known,5765,,seeding,18,seeds/m2,PLS,native,,,135,
1558,287,known,5801,,seeding,50,seeds/m2,PLS,native,,,135,
1559,287,known,5938,,seeding,1400,seeds/m2,PLS,native,,,135,
1560,287,known,5952,,seeding,7,seeds/m2,PLS,native,,,135,
1561,288,known,387,,seeding,172,seeds/m2,PLS,native,,,136,
1562,288,known,469,,seeding,102,seeds/m2,PLS,exotic,,,136,
1563,288,known,484,,seeding,2575,seeds/m2,PLS,native,,,136,
1564,288,known,712,,seeding,93,seeds/m2,PLS,native,,,136,
1565,288,known,1102,,seeding,85,seeds/m2,PLS,native,,,136,
1566,288,known,1686,,seeding,20,seeds/m2,PLS,native,,,136,
1567,288,known,1741,,seeding,82,seeds/m2,PLS,native,,,136,
1568,288,known,2640,,seeding,18,seeds/m2,PLS,native,,,136,
1569,288,known,4276,,seeding,24,seeds/m2,PLS,exotic,,,136,
1570,288,known,5415,,seeding,58,seeds/m2,PLS,native,,,136,
1571,288,known,5577,,seeding,22,seeds/m2,PLS,native,,,136,
1572,288,known,5582,,seeding,21,seeds/m2,PLS,native,,,136,
1573,288,known,5583,,seeding,14,seeds/m2,PLS,native,,,136,
1574,288,known,5644,,seeding,93,seeds/m2,PLS,exotic,,,136,
1575,288,known,5698,,seeding,21,seeds/m2,PLS,native,,,136,
1576,288,known,5763,,seeding,20,seeds/m2,PLS,native,,,136,
1577,288,known,5765,,seeding,32,seeds/m2,PLS,native,,,136,
1578,288,known,5801,,seeding,345,seeds/m2,PLS,native,,,136,
1579,288,known,5901,,seeding,259,seeds/m2,PLS,native,,,136,
1580,289,known,387,,seeding,229,seeds/m2,PLS,native,,,137,
1581,289,known,465,,seeding,841,seeds/m2,PLS,native,,,137,
1582,289,known,1686,,seeding,24,seeds/m2,PLS,native,,,137,
1583,289,known,1687,,seeding,18,seeds/m2,PLS,native,,,137,
1584,289,known,2640,,seeding,14,seeds/m2,PLS,native,,,137,
1585,289,known,2851,,seeding,30,seeds/m2,PLS,exotic,,,137,
1586,289,known,4575,,seeding,20,seeds/m2,PLS,native,,,137,
1587,289,known,5577,,seeding,54,seeds/m2,PLS,native,,,137,
1588,289,known,5583,,seeding,83,seeds/m2,PLS,native,,,137,
1589,289,known,5585,,seeding,40,seeds/m2,PLS,native,,,137,
1590,289,known,5698,,seeding,124,seeds/m2,PLS,native,,,137,
1591,289,known,5763,,seeding,24,seeds/m2,PLS,native,,,137,
1592,290,known,1624,,seeding,11,seeds/m2,PLS,native,,,138,
1593,290,known,1686,,seeding,16,seeds/m2,PLS,native,,,138,
1594,290,known,1687,,seeding,12,seeds/m2,PLS,native,,,138,
1595,290,known,2861,,seeding,73,seeds/m2,PLS,exotic,,,138,
